DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
212004849,01/25/2021 12:00:00 AM,01/25/2020 12:00:00 AM,0130,20,Olympic,2046,2,624,BATTERY - SIMPLE ASSAULT,0913 0444 0561,35,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,900 S  BERENDO                      ST,,34.0545,-118.2941
202013052,08/05/2020 12:00:00 AM,08/05/2020 12:00:00 AM,0430,20,Olympic,2035,1,310,BURGLARY,0345 1822 0358 1609 0378,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,3400    WILSHIRE                     BL,,34.0618,-118.2975
201419034,10/18/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2215,14,Pacific,1433,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,31,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,WALNUT                       AV,CARLTON                      WY,33.9992,-118.453
201808043,03/11/2020 12:00:00 AM,03/11/2020 12:00:00 AM,1730,18,Southeast,1823,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0416 0319 1822 1313 0906,24,F,B,103,ALLEY,307,VEHICLE,IC,Invest Cont,230,,,,AVALON                       BL,COLDEN                       AV,33.9493,-118.2652
211007930,05/12/2021 12:00:00 AM,05/12/2021 12:00:00 AM,2030,10,West Valley,1001,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2002 1822 0325 2028 1420,0,M,W,402,MARKET,,,IC,Invest Cont,442,,,,19300    SATICOY                      ST,,34.2143,-118.5534
211314615,08/21/2021 12:00:00 AM,08/21/2021 12:00:00 AM,1825,13,Newton,1361,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1419 1407 1202 0302 0408 0913,66,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,230,980,,,300 W  VERNON                       AV,,34.0038,-118.279
201420254,11/14/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1600,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0352 1501,55,F,W,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,341,,,,00    WORLD                        WY,,33.9442,-118.3984
241106955,03/24/2024 12:00:00 AM,04/13/2020 12:00:00 AM,0950,11,Northeast,1124,2,354,THEFT OF IDENTITY,0922 0929 0935 1822,29,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,3400    DREW                         ST,,34.1208,-118.2418
201816158,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1810,18,Southeast,1839,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 1300 0906 1407 0857,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,,WEIGAND                      AV,103RD                        ST,33.9431,-118.2296
201909585,05/08/2020 12:00:00 AM,05/08/2020 12:00:00 AM,2110,19,Mission,1916,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1218 1814,28,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,14000    HUBBARD                      ST,,34.3008,-118.4377
210315577,09/09/2021 12:00:00 AM,09/07/2021 12:00:00 AM,0001,03,Southwest,0363,1,310,BURGLARY,1202 1822,63,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3800    WEST                         BL,,34.0163,-118.3421
211217206,08/05/2021 12:00:00 AM,08/05/2021 12:00:00 AM,1730,12,77th Street,1241,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0334 0319 0411 0445 1822 0371 0906,31,M,H,102,SIDEWALK,215,MACHETE,IC,Invest Cont,230,,,,HYDE PARK                    BL,CRENSHAW                     BL,33.9806,-118.3309
201505727,02/05/2020 12:00:00 AM,02/04/2020 12:00:00 AM,1710,15,N Hollywood,1529,2,903,CONTEMPT OF COURT,2004 2038,51,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,903,,,,6300    VINELAND                     AV,,34.185,-118.3703
202112484,08/07/2020 12:00:00 AM,08/07/2020 12:00:00 AM,1845,21,Topanga,2136,2,624,BATTERY - SIMPLE ASSAULT,0446 2004,47,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,21100    SHERMAN                      WY,,34.2011,-118.5935
202008210,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,0810,20,Olympic,2079,2,624,BATTERY - SIMPLE ASSAULT,0913 1202 0432 0447,62,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1300 S  VERMONT                      AV,,34.0473,-118.2916
210410318,07/02/2021 12:00:00 AM,07/02/2021 12:00:00 AM,1255,04,Hollenbeck,0464,2,437,RESISTING ARREST,1212 2004,0,X,X,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,437,,,,2300 E  1ST                          ST,,34.0442,-118.2109
201910494,06/01/2020 12:00:00 AM,04/20/2020 12:00:00 AM,1620,19,Mission,1958,2,354,THEFT OF IDENTITY,0928 1822,36,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,14500    PINNEY                       ST,,34.2493,-118.4482
211713888,08/21/2021 12:00:00 AM,08/20/2021 12:00:00 AM,1035,17,Devonshire,1756,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,27,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,10200    LASAINE                      AV,,34.2553,-118.5122
201916181,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,0345,19,Mission,1974,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,WILLIS                       AV,PARTHENIA                    ST,34.2337,-118.4536
210310215,05/13/2021 12:00:00 AM,05/13/2021 12:00:00 AM,0030,03,Southwest,0356,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2021 0913 0329 1402 0334 0416 0445 0449 0603 0361,32,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,STICK,AO,Adult Other,230,,,,1500 W  JEFFERSON                    BL,,34.0255,-118.3002
211215472,07/10/2021 12:00:00 AM,07/08/2021 12:00:00 AM,2242,12,77th Street,1267,2,903,CONTEMPT OF COURT,2038 1810 0913 1906,46,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,903,,,,8300 S  HOOVER                       ST,,33.9635,-118.2871
201716154,12/08/2020 12:00:00 AM,12/08/2020 12:00:00 AM,1600,17,Devonshire,1764,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1309 0325,0,X,X,404,DEPARTMENT STORE,,,AO,Adult Other,442,,,,9200    SHIRLEY                      AV,,34.2374,-118.558
211005833,03/02/2021 12:00:00 AM,03/02/2021 12:00:00 AM,0500,10,West Valley,1028,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1814 0416 2002 1414 2000 0400 0446 0444,23,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,6400    BALBOA                       BL,,34.1866,-118.5011
210907573,04/01/2021 12:00:00 AM,03/31/2021 12:00:00 AM,2100,09,Van Nuys,0914,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 0416,55,M,W,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,14900    SHERMAN                      WY,,34.2011,-118.4588
202115508,10/31/2020 12:00:00 AM,10/29/2020 12:00:00 AM,1715,21,Topanga,2114,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 0377 1202,67,M,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,8200    TOPANGA CANYON               BL,,34.2139,-118.6103
201608889,05/09/2020 12:00:00 AM,05/08/2020 12:00:00 AM,1230,16,Foothill,1645,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0913 0447 0411,37,M,B,108,PARKING LOT,212,BOTTLE,AA,Adult Arrest,236,,,,12400    OSBORNE                      ST,,34.2626,-118.4094
210300713,04/17/2021 12:00:00 AM,04/17/2021 12:00:00 AM,0600,03,Southwest,0363,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0445 0913 1202 1402 1814 2000,67,M,B,101,STREET,212,BOTTLE,AO,Adult Other,236,,,,STOCKER                      AV,CRENSHAW                     BL,34.0084,-118.3351
210710551,07/07/2021 12:00:00 AM,07/07/2021 12:00:00 AM,0810,07,Wilshire,0749,2,624,BATTERY - SIMPLE ASSAULT,0416,69,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,800 S  MULLEN                       AV,,34.0589,-118.3316
211714603,11/02/2021 12:00:00 AM,10/31/2021 12:00:00 AM,1300,17,Devonshire,1785,1,510,VEHICLE - STOLEN,,0,,,301,GAS STATION,,,AO,Adult Other,510,,,,18800    NORDHOFF                     ST,,34.2355,-118.5429
202014147,09/01/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1005,20,Olympic,2013,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0385 1822,27,F,V,101,STREET,,,IC,Invest Cont,420,,,,OXFORD                       AV,2ND                          ST,34.0711,-118.3079
201715250,11/10/2020 12:00:00 AM,11/06/2020 12:00:00 AM,1730,17,Devonshire,1781,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0444 2000 0421 0416 0913 1814 0334 0429,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236,,,,20900    GRESHAM                      ST,,34.2306,-118.5895
210806828,03/10/2021 12:00:00 AM,03/10/2021 12:00:00 AM,0630,08,West LA,0855,2,624,BATTERY - SIMPLE ASSAULT,0416 2004 1218,29,M,W,108,PARKING LOT,308,STICK,IC,Invest Cont,624,,,,WESTWOOD,SANTA MONICA,34.0501,-118.4373
202113350,09/01/2020 12:00:00 AM,08/30/2020 12:00:00 AM,1600,21,Topanga,2105,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344,51,F,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,21700    ROSCOE                       BL,,34.2239,-118.6017
210913483,08/30/2021 12:00:00 AM,08/27/2021 12:00:00 AM,1700,09,Van Nuys,0926,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,740,,,,14300    HAYNES                       ST,,34.1897,-118.4465
201917245,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,1400,19,Mission,1985,1,220,ATTEMPTED ROBBERY,0417 0390 1822,39,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,CHASE                        ST,VAN NUYS                     BL,34.2248,-118.4488
201918330,12/10/2020 12:00:00 AM,12/03/2020 12:00:00 AM,0600,19,Mission,1971,2,954,CONTRIBUTING,1259 0558 0334,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,954,,,,15500    RAYEN                        ST,,34.2337,-118.4703
201909132,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,0300,19,Mission,1944,1,310,BURGLARY,0344 1602 0397,30,M,H,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,11100    LAUREL CANYON                BL,,34.2717,-118.4459
201614406,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,2050,16,Foothill,1602,1,220,ATTEMPTED ROBBERY,0302 0355,34,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,JA,Juv Arrest,220,,,,GLENOAKS,VAN NUYS,34.2741,-118.4121
210216734,10/27/2021 12:00:00 AM,10/27/2021 12:00:00 AM,0840,02,Rampart,0285,2,625,OTHER ASSAULT,1822 1310 0356 1300,51,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,625,,,,1600 W  12TH                         ST,,34.0462,-118.276
201610642,07/01/2020 12:00:00 AM,06/23/2020 12:00:00 AM,0130,16,Foothill,1636,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 0344,67,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,9500    LA CANADA                    WY,,34.2602,-118.3395
201911419,06/25/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1219,19,Mission,1966,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,23,M,H,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,9300    WOODMAN                      AV,,34.2386,-118.4464
211813602,07/15/2021 12:00:00 AM,07/14/2021 12:00:00 AM,2200,18,Southeast,1802,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8900 S  MAIN                         ST,,33.9546,-118.2739
201905743,02/06/2020 12:00:00 AM,02/06/2020 12:00:00 AM,1315,19,Mission,1961,2,624,BATTERY - SIMPLE ASSAULT,0603 0444 0416,46,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,9200    LANGDON                      AV,,34.2374,-118.4698
231309864,04/28/2023 12:00:00 AM,12/09/2020 12:00:00 AM,1400,13,Newton,1375,2,354,THEFT OF IDENTITY,0100,24,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,1300 E  57TH                         ST,,33.9911,-118.2521
211715564,11/29/2021 12:00:00 AM,10/18/2021 12:00:00 AM,0001,17,Devonshire,1761,1,310,BURGLARY,0344 1607,24,M,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,9300    TOPANGA CANYON               BL,,34.2391,-118.6061
211516878,11/02/2021 12:00:00 AM,11/02/2021 12:00:00 AM,0223,15,N Hollywood,1557,2,662,"BUNCO, GRAND THEFT",0701 1402,0,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,662,998,,,5100    VINELAND                     AV,,34.1626,-118.3703
220804524,12/22/2021 12:00:00 AM,12/22/2021 12:00:00 AM,1230,08,West LA,0884,1,480,BIKE - STOLEN,0344 0397 1822,47,F,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,WESTWOOD,EXPOSITION,34.0368,-118.4258
210805005,01/27/2021 12:00:00 AM,11/02/2020 12:00:00 AM,0001,08,West LA,0807,2,354,THEFT OF IDENTITY,0100 0924,48,M,C,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1600 N  BEVERLY GLEN                 BL,,34.0998,-118.4436
210618107,10/28/2021 12:00:00 AM,09/09/2021 12:00:00 AM,1930,06,Hollywood,0637,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,1700 N  BRONSON                      AV,,34.1017,-118.318
211814209,07/24/2021 12:00:00 AM,07/24/2021 12:00:00 AM,1350,18,Southeast,1822,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0325 1300,0,X,X,401,MINI-MART,,,IC,Invest Cont,440,,,,9900 S  BROADWAY,,33.9463,-118.2781
201508223,03/31/2020 12:00:00 AM,03/28/2020 12:00:00 AM,1620,15,N Hollywood,1591,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,67,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,LAUREL CANYON,VENTURA                      BL,34.1436,-118.3953
210614897,08/25/2021 12:00:00 AM,04/02/2020 12:00:00 AM,1200,06,Hollywood,0666,2,354,THEFT OF IDENTITY,0929 1822 0377 1202,83,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,6200    FOUNTAIN                     AV,,34.0944,-118.3266
211104041,01/02/2021 12:00:00 AM,01/01/2021 12:00:00 AM,0545,11,Northeast,1109,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,1300 0321 1606,47,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,421,,,,5100    VINCENT                      AV,,34.1395,-118.2022
201610153,06/18/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1300,16,Foothill,1693,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,WHITSETT                     AV,LULL,34.2094,-118.4053
201915405,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,1740,19,Mission,1977,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,37,M,H,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,BEACHY                       AV,BROMWICH                     ST,34.2374,-118.427
210316238,09/21/2021 12:00:00 AM,09/21/2021 12:00:00 AM,0300,03,Southwest,0362,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0913 1202,70,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,,4500    AUGUST                       ST,,34.016,-118.3473
202006603,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,0600,20,Olympic,2079,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0906,0,X,X,103,ALLEY,,,AA,Adult Arrest,740,,,,MAGNOLIA,PICO,34.0473,-118.2864
211006649,03/30/2021 12:00:00 AM,03/30/2021 12:00:00 AM,0350,10,West Valley,1028,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6600    RUBIO                        AV,,34.1905,-118.4951
201516973,10/29/2020 12:00:00 AM,10/29/2020 12:00:00 AM,1500,15,N Hollywood,1504,2,624,BATTERY - SIMPLE ASSAULT,0400,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,11700    COHASSET                     ST,,34.2067,-118.3878
202117032,12/15/2020 12:00:00 AM,12/14/2020 12:00:00 AM,1430,21,Topanga,2187,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,30,M,H,101,STREET,,,IC,Invest Cont,420,,,,5100    CALATRANA                    DR,,34.1613,-118.6022
201516708,10/23/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1830,15,N Hollywood,1581,1,310,BURGLARY,1601 0344 0352 1608 1420,33,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4200    BABCOCK                      AV,,34.1467,-118.4062
201809107,04/04/2020 12:00:00 AM,04/03/2020 12:00:00 AM,2345,18,Southeast,1824,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307 0913 1218 1202 1240 1300,68,M,B,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,E  CENTURY                      BL,S  CENTRAL                      AV,33.9457,-118.2541
210908989,05/06/2021 12:00:00 AM,05/06/2021 12:00:00 AM,1600,09,Van Nuys,0914,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446,27,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6800    KESTER                       AV,,34.1939,-118.4574
201511878,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1900,15,N Hollywood,1501,1,310,BURGLARY,1420 0344 1602 0358,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,13200    SATICOY                      ST,,34.2078,-118.4204
211817320,09/23/2021 12:00:00 AM,09/23/2021 12:00:00 AM,1845,18,Southeast,1863,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",0450 0342 1300 0329 0216 1257 1259,38,F,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,IC,Invest Cont,250,,,,600 E  115TH                        ST,,33.9301,-118.2622
201812571,06/15/2020 12:00:00 AM,06/14/2020 12:00:00 AM,2000,18,Southeast,1871,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,HOOVER                       ST,138TH                        ST,33.9063,-118.2872
202114204,09/27/2020 12:00:00 AM,09/25/2020 12:00:00 AM,2200,21,Topanga,2118,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,20300    BALTAR                       ST,,34.2166,-118.5754
210121236,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,2120,01,Central,0162,1,220,ATTEMPTED ROBBERY,1218 2004 1402 1822 0334 0355,47,M,W,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,220,998,,,9TH,HOPE,34.0451,-118.2604
210110876,05/26/2021 12:00:00 AM,05/26/2021 12:00:00 AM,1005,01,Central,0165,1,210,ROBBERY,0319 1218 0400 0344 1822,52,M,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,200 E  6TH                          ST,,34.0442,-118.2482
211312542,07/11/2021 12:00:00 AM,07/11/2021 12:00:00 AM,0130,13,Newton,1391,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0432 1310 0416,33,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,HARBOR                       FY,EXPOSITION,33.9789,-118.2795
201916584,11/05/2020 12:00:00 AM,11/04/2020 12:00:00 AM,2000,19,Mission,1988,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 0344,31,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,13500    ROSCOE                       BL,,34.2217,-118.4278
211605177,02/10/2021 12:00:00 AM,02/08/2021 12:00:00 AM,1925,16,Foothill,1675,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,O,726,POLICE FACILITY,,,IC,Invest Cont,341,,,,9000    GLENOAKS                     BL,,34.2326,-118.3694
210100676,05/21/2021 12:00:00 AM,05/21/2021 12:00:00 AM,1958,01,Central,0111,1,761,BRANDISH WEAPON,2004 0334 0421 1822,25,M,H,406,OTHER STORE,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,761,998,,,700 W  CESAR E CHAVEZ               AV,,34.0606,-118.2439
201318640,10/17/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2330,13,Newton,1385,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0408 1300 1309 0913,32,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,400 E  62ND                         ST,,33.9834,-118.2673
211315923,09/15/2021 12:00:00 AM,09/13/2021 12:00:00 AM,0800,13,Newton,1361,2,354,THEFT OF IDENTITY,0100 0344,52,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,200 W  47TH                         PL,,34.0001,-118.2758
211007433,04/26/2021 12:00:00 AM,04/26/2021 12:00:00 AM,1510,10,West Valley,1018,1,210,ROBBERY,1202 1309 1230 0349 1822 0344 0334 0355 1414 0305,61,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,7300    WOODLEY                      AV,,34.203,-118.4837
211806214,02/13/2021 12:00:00 AM,02/12/2021 12:00:00 AM,2000,18,Southeast,1801,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0411,53,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,8700 S  VERMONT                      AV,,33.9579,-118.2915
211308677,04/18/2021 12:00:00 AM,04/17/2021 12:00:00 AM,2000,13,Newton,1353,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,35,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,800 E  42ND                         PL,,34.0066,-118.2617
211315341,09/05/2021 12:00:00 AM,09/05/2021 12:00:00 AM,1242,13,Newton,1343,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1402 1407 0450 1822,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,,36TH                         ST,GRIFFITH                     ST,34.0136,-118.262
201805728,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,1820,18,Southeast,1806,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0419 0411 0913 2000 1813 1218,56,F,B,108,PARKING LOT,208,RAZOR,AO,Adult Other,230,,,,89TH,CENTRAL                      ST,33.9556,-118.2564
211505444,02/08/2021 12:00:00 AM,02/05/2021 12:00:00 AM,0715,15,N Hollywood,1526,2,624,BATTERY - SIMPLE ASSAULT,0400 0913,32,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,11600    HAMLIN                       ST,,34.1885,-118.3838
201609969,06/13/2020 12:00:00 AM,06/13/2020 12:00:00 AM,1945,16,Foothill,1617,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0450,21,F,H,101,STREET,101,REVOLVER,IC,Invest Cont,230,,,,11100    ORO VISTA                    AV,,34.2724,-118.3243
210121335,11/30/2021 12:00:00 AM,11/30/2021 12:00:00 AM,1000,01,Central,0124,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 2032,30,M,W,726,POLICE FACILITY,,,IC,Invest Cont,440,,,,100 W  1ST                          ST,,34.0522,-118.2434
201611838,08/10/2020 12:00:00 AM,08/10/2020 12:00:00 AM,0135,16,Foothill,1638,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 0408 0913 1309,41,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,7200    HILLROSE                     ST,,34.2628,-118.2885
210114068,07/25/2021 12:00:00 AM,07/24/2021 12:00:00 AM,1200,01,Central,0192,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0416 0913 1218 2004,42,M,H,102,SIDEWALK,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,FIGUEROA,VENICE,34.0372,-118.27
